asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
mgc,1189,586,598,5,49.3,0.116,0.116,4.0,248.3,0.2,0.5,0.75,12,long,"8,12,16,20"
mgc,1115,456,654,5,40.9,0.011,0.011,0.37,232.8,0.2,0.5,0.75,12,short,"8,12,16,20"
mgc,2153,976,1173,4,45.3,0.067,0.067,3.09,449.6,0.3,0.5,0.75,12,both,"8,12,16,20"
mgc,1105,551,553,1,49.9,0.123,0.123,4.1,230.8,0.3,0.5,0.75,12,long,"8,12,16,20"
mgc,1048,425,620,3,40.6,0.007,0.007,0.22,218.9,0.3,0.5,0.75,12,short,"8,12,16,20"
mgc,1248,579,668,1,46.4,0.08,0.08,2.82,260.6,0.4,0.5,0.75,12,both,"8,12,16,20"
mgc,589,311,278,0,52.8,0.16,0.16,3.88,123.0,0.4,0.5,0.75,12,long,"8,12,16,20"
mgc,659,268,390,1,40.7,0.008,0.008,0.21,137.6,0.4,0.5,0.75,12,short,"8,12,16,20"
mgc,515,255,260,0,49.5,0.119,0.119,2.7,107.5,0.5,0.5,0.75,12,both,"8,12,16,20"
mgc,215,127,88,0,59.1,0.238,0.238,3.5,44.9,0.5,0.5,0.75,12,long,"8,12,16,20"
mgc,300,128,172,0,42.7,0.033,0.033,0.58,62.7,0.5,0.5,0.75,12,short,"8,12,16,20"
mgc,2318,1051,1263,4,45.3,0.067,0.067,3.21,484.1,0.0,0.5,0.75,16,both,"8,12,16,20"
mgc,1198,592,604,2,49.4,0.118,0.118,4.07,250.2,0.0,0.5,0.75,16,long,"8,12,16,20"
mgc,1120,459,659,2,41.0,0.012,0.012,0.41,233.9,0.0,0.5,0.75,16,short,"8,12,16,20"
mgc,2318,1051,1263,4,45.3,0.067,0.067,3.21,484.1,0.1,0.5,0.75,16,both,"8,12,16,20"
mgc,1198,592,604,2,49.4,0.118,0.118,4.07,250.2,0.1,0.5,0.75,16,long,"8,12,16,20"
mgc,1120,459,659,2,41.0,0.012,0.012,0.41,233.9,0.1,0.5,0.75,16,short,"8,12,16,20"
mgc,2304,1047,1253,4,45.4,0.068,0.068,3.27,481.2,0.2,0.5,0.75,16,both,"8,12,16,20"
mgc,1189,589,598,2,49.5,0.119,0.119,4.11,248.3,0.2,0.5,0.75,16,long,"8,12,16,20"
mgc,1115,458,655,2,41.1,0.013,0.013,0.45,232.8,0.2,0.5,0.75,16,short,"8,12,16,20"
mgc,2153,977,1174,2,45.4,0.067,0.067,3.12,449.6,0.3,0.5,0.75,16,both,"8,12,16,20"
mgc,1105,552,553,0,50.0,0.124,0.124,4.14,230.8,0.3,0.5,0.75,16,long,"8,12,16,20"
mgc,1048,425,621,2,40.6,0.007,0.007,0.22,218.9,0.3,0.5,0.75,16,short,"8,12,16,20"
mgc,1248,579,668,1,46.4,0.08,0.08,2.82,260.6,0.4,0.5,0.75,16,both,"8,12,16,20"
mgc,589,311,278,0,52.8,0.16,0.16,3.88,123.0,0.4,0.5,0.75,16,long,"8,12,16,20"
mgc,659,268,390,1,40.7,0.008,0.008,0.21,137.6,0.4,0.5,0.75,16,short,"8,12,16,20"
mgc,515,255,260,0,49.5,0.119,0.119,2.7,107.5,0.5,0.5,0.75,16,both,"8,12,16,20"
mgc,215,127,88,0,59.1,0.238,0.238,3.5,44.9,0.5,0.5,0.75,16,long,"8,12,16,20"
mgc,300,128,172,0,42.7,0.033,0.033,0.58,62.7,0.5,0.5,0.75,16,short,"8,12,16,20"
mgc,2318,1052,1264,2,45.4,0.067,0.067,3.24,484.1,0.0,0.5,0.75,24,both,"8,12,16,20"
mgc,1198,593,605,0,49.5,0.119,0.119,4.11,250.2,0.0,0.5,0.75,24,long,"8,12,16,20"
mgc,1120,459,659,2,41.0,0.012,0.012,0.41,233.9,0.0,0.5,0.75,24,short,"8,12,16,20"
mgc,2318,1052,1264,2,45.4,0.067,0.067,3.24,484.1,0.1,0.5,0.75,24,both,"8,12,16,20"
mgc,1198,593,605,0,49.5,0.119,0.119,4.11,250.2,0.1,0.5,0.75,24,long,"8,12,16,20"
mgc,1120,459,659,2,41.0,0.012,0.012,0.41,233.9,0.1,0.5,0.75,24,short,"8,12,16,20"
mgc,2304,1048,1254,2,45.5,0.069,0.069,3.29,481.2,0.2,0.5,0.75,24,both,"8,12,16,20"
mgc,1189,590,599,0,49.6,0.12,0.12,4.15,248.3,0.2,0.5,0.75,24,long,"8,12,16,20"
mgc,1115,458,655,2,41.1,0.013,0.013,0.45,232.8,0.2,0.5,0.75,24,short,"8,12,16,20"
mgc,2153,977,1174,2,45.4,0.067,0.067,3.12,449.6,0.3,0.5,0.75,24,both,"8,12,16,20"
mgc,1105,552,553,0,50.0,0.124,0.124,4.14,230.8,0.3,0.5,0.75,24,long,"8,12,16,20"
mgc,1048,425,621,2,40.6,0.007,0.007,0.22,218.9,0.3,0.5,0.75,24,short,"8,12,16,20"
mgc,1248,579,668,1,46.4,0.08,0.08,2.82,260.6,0.4,0.5,0.75,24,both,"8,12,16,20"
mgc,589,311,278,0,52.8,0.16,0.16,3.88,123.0,0.4,0.5,0.75,24,long,"8,12,16,20"
mgc,659,268,390,1,40.7,0.008,0.008,0.21,137.6,0.4,0.5,0.75,24,short,"8,12,16,20"
mgc,515,255,260,0,49.5,0.119,0.119,2.7,107.5,0.5,0.5,0.75,24,both,"8,12,16,20"
mgc,215,127,88,0,59.1,0.238,0.238,3.5,44.9,0.5,0.5,0.75,24,long,"8,12,16,20"
mgc,300,128,172,0,42.7,0.033,0.033,0.58,62.7,0.5,0.5,0.75,24,short,"8,12,16,20"
mgc,2318,806,1323,189,34.8,0.022,0.022,1.04,484.1,0.0,0.5,1.0,6,both,"8,12,16,20"
mgc,1198,434,624,140,36.2,0.043,0.043,1.5,250.2,0.0,0.5,1.0,6,long,"8,12,16,20"
mgc,1120,372,699,49,33.2,-0.002,-0.002,-0.06,233.9,0.0,0.5,1.0,6,short,"8,12,16,20"
mgc,2318,806,1323,189,34.8,0.022,0.022,1.04,484.1,0.1,0.5,1.0,6,both,"8,12,16,20"
mgc,1198,434,624,140,36.2,0.043,0.043,1.5,250.2,0.1,0.5,1.0,6,long,"8,12,16,20"
mgc,1120,372,699,49,33.2,-0.002,-0.002,-0.06,233.9,0.1,0.5,1.0,6,short,"8,12,16,20"
mgc,2304,803,1313,188,34.9,0.023,0.023,1.09,481.2,0.2,0.5,1.0,6,both,"8,12,16,20"
mgc,1189,431,618,140,36.2,0.044,0.044,1.51,248.3,0.2,0.5,1.0,6,long,"8,12,16,20"
mgc,1115,372,695,48,33.4,0.0,0.0,0.01,232.8,0.2,0.5,1.0,6,short,"8,12,16,20"
mgc,2153,765,1238,150,35.5,0.033,0.033,1.53,449.6,0.3,0.5,1.0,6,both,"8,12,16,20"
mgc,1105,412,578,115,37.3,0.059,0.059,1.97,230.8,0.3,0.5,1.0,6,long,"8,12,16,20"
mgc,1048,353,660,35,33.7,0.005,0.005,0.17,218.9,0.3,0.5,1.0,6,short,"8,12,16,20"
mgc,1248,467,708,73,37.4,0.061,0.061,2.17,260.6,0.4,0.5,1.0,6,both,"8,12,16,20"
mgc,589,241,292,56,40.9,0.114,0.114,2.76,123.0,0.4,0.5,1.0,6,long,"8,12,16,20"
mgc,659,226,416,17,34.3,0.014,0.014,0.37,137.6,0.4,0.5,1.0,6,short,"8,12,16,20"
mgc,515,215,272,28,41.7,0.126,0.126,2.86,107.5,0.5,0.5,1.0,6,both,"8,12,16,20"
mgc,215,102,92,21,47.4,0.212,0.212,3.1,44.9,0.5,0.5,1.0,6,long,"8,12,16,20"
