date,equity
2023-05-31,1.0761670558772092
2023-06-01,1.3334104082566551
2023-06-02,1.6582450602949586
2023-06-13,3.173504250176787
2023-06-14,3.173504250176787
2023-06-15,3.173504250176787
2023-06-16,3.173504250176787
2023-06-21,3.173504250176787
2023-06-22,3.173504250176787
2023-06-23,3.173504250176787
2023-07-06,3.173504250176787
2023-07-07,3.173504250176787
2023-07-11,3.173504250176787
2023-07-12,3.173504250176787
2023-07-13,3.3839162931154014
2023-07-14,3.3839162931154014
2023-07-18,3.3839162931154014
2023-07-19,3.3839162931154014
2023-07-20,3.3839162931154014
2023-07-21,3.3839162931154014
2023-07-25,3.3839162931154014
2023-07-26,3.3839162931154014
2023-07-27,3.3839162931154014
2023-07-28,3.3839162931154014
2023-08-01,3.3839162931154014
2023-08-02,3.3839162931154014
2023-08-03,3.3839162931154014
2023-08-04,3.3839162931154014
2023-08-08,3.3839162931154014
2023-08-09,3.3839162931154014
2023-08-10,3.3839162931154014
2023-08-11,3.3839162931154014
2023-08-15,3.3839162931154014
2023-08-16,3.3839162931154014
2023-08-17,3.0261940384747166
2023-11-01,3.0261940384747166
2023-11-02,3.0261940384747166
2023-11-03,3.0261940384747166
2023-11-07,3.0261940384747166
2023-11-08,3.0261940384747166
2023-11-09,3.0261940384747166
2023-11-10,3.0261940384747166
2023-11-14,3.0261940384747166
2023-11-15,3.0261940384747166
2023-11-16,3.0261940384747166
2023-11-17,3.0261940384747166
2023-11-21,3.0261940384747166
2023-11-22,3.0261940384747166
2023-11-24,3.0261940384747166
2023-11-28,3.0261940384747166
2023-11-29,3.0261940384747166
2023-11-30,3.0261940384747166
2023-12-01,3.0261940384747166
2023-12-05,3.0261940384747166
2023-12-06,3.0261940384747166
2023-12-07,3.0261940384747166
2023-12-08,3.0261940384747166
2023-12-12,3.0261940384747166
2023-12-13,3.4729657835860284
2023-12-14,3.975158594836323
2023-12-15,3.975158594836323
2023-12-19,4.972493694845579
2023-12-20,4.972493694845579
2023-12-21,4.972493694845579
2023-12-22,4.972493694845579
2023-12-27,5.556985675919982
2023-12-28,6.407590743370951
2024-08-09,6.35478537573831
2025-04-17,6.315571250135252
2025-04-22,6.315571250135252
2025-04-23,6.5736184061744405
2025-05-12,6.5736184061744405
2025-05-13,6.542540581118549
2025-06-26,6.523920127737563
2025-06-27,6.523920127737563
2025-06-30,6.619078707127504
2026-03-25,6.593377951124967
